,0,1
7808,"['9', '4000']","Jun 20, 2014 at 1:35 AM"
7809,"['2', '1000']","Jun 19, 2014 at 3:01 PM"
7810,"['12', '8000']","Jun 19, 2014 at 2:58 PM"
7811,"['5', '2000']","Jun 19, 2014 at 12:53 PM"
7812,"['11', '4000']","Jun 19, 2014 at 7:07 AM"
7813,"['2', '1000']","Jun 19, 2014 at 5:45 AM"
7814,"['10', '2000']","Jun 18, 2014 at 10:53 PM"
7815,"['2', '4000']","Jun 18, 2014 at 10:37 PM"
7816,"['12', '6000']","Jun 18, 2014 at 10:01 PM"
7817,"['11', '2000']","Jun 18, 2014 at 8:41 PM"
7818,"['2', '2000']","Jun 18, 2014 at 2:27 AM"
7819,"['2', '1000']","Jun 17, 2014 at 4:07 AM"
7820,"['0', '1000']","Jun 16, 2014 at 5:05 PM"
7821,"['0', '1000']","Jun 16, 2014 at 3:09 PM"
7822,"['4', '2000']","Jun 16, 2014 at 9:24 AM"
7823,"['4', '1000']","Jun 16, 2014 at 5:33 AM"
7824,"['2', '2000']","Jun 16, 2014 at 2:07 AM"
7825,"['4', '3000']","Jun 15, 2014 at 7:37 PM"
7826,"['8', '4000']","Jun 15, 2014 at 2:17 PM"
7827,"['5', '2000']","Jun 14, 2014 at 7:16 PM"
7828,"['8', '6000']","Jun 14, 2014 at 10:27 AM"
7829,"['4', '2000']","Jun 14, 2014 at 1:40 AM"
7830,"['1', '2000']","Jun 13, 2014 at 12:41 PM"
7831,"['3', '2000']","Jun 12, 2014 at 10:56 PM"
7832,"['8', '4000']","Jun 12, 2014 at 10:39 PM"
7833,"['6', '2000']","Jun 11, 2014 at 11:14 PM"
7834,"['6', '2000']","Jun 10, 2014 at 11:10 AM"
7835,"['1', '785']","Jun 10, 2014 at 7:04 AM"
7836,"['2', '2000']","Jun 9, 2014 at 9:07 PM"
7837,"['3', '2000']","Jun 9, 2014 at 12:35 PM"
7838,"['8', '3000']","Jun 9, 2014 at 11:49 AM"
7839,"['3', '4000']","Jun 8, 2014 at 3:29 PM"
7840,"['6', '3000']","Jun 7, 2014 at 8:24 PM"
7841,"['4', '1000']","Jun 7, 2014 at 7:16 PM"
7842,"['30', '6000']","Jun 6, 2014 at 7:37 PM"
7843,"['1', '1000']","Jun 6, 2014 at 1:36 AM"
7844,"['8', '1000']","Jun 5, 2014 at 9:30 AM"
7845,"['1', '793']","Jun 5, 2014 at 12:19 AM"
7846,"['12', '5000']","Jun 4, 2014 at 11:53 PM"
7847,"['12', '4000']","Jun 4, 2014 at 4:38 PM"
7848,"['1', '871']","Jun 4, 2014 at 1:40 PM"
7849,"['2', '950']","Jun 4, 2014 at 12:45 AM"
7850,"['6', '2000']","Jun 4, 2014 at 12:35 AM"
7851,"['46', '7000']","Jun 3, 2014 at 12:59 AM"
7852,"['11', '2000']","Jun 2, 2014 at 4:05 PM"
7853,"['5', '2000']","Jun 1, 2014 at 7:22 PM"
7854,"['17', '4000']","Jun 1, 2014 at 12:25 AM"
7855,"['4', '2000']","May 31, 2014 at 10:15 PM"
7856,"['5', '3000']","May 31, 2014 at 9:13 PM"
7857,"['12', '17000']","May 31, 2014 at 5:19 PM"
7858,"['19', '11000']","May 31, 2014 at 1:34 AM"
7859,"['6', '1000']","May 30, 2014 at 6:40 PM"
7860,"['10', '14000']","May 29, 2014 at 5:49 PM"
7861,"['6', '4000']","May 28, 2014 at 10:32 PM"
7862,"['1', '782']","May 28, 2014 at 9:47 PM"
7863,"['3', '921']","May 28, 2014 at 6:22 PM"
7864,"['2', '945']","May 27, 2014 at 8:14 PM"
7865,"['5', '5000']","May 27, 2014 at 1:25 AM"
7866,"['2', '3000']","May 27, 2014 at 12:26 AM"
7867,"['1', '817']","May 26, 2014 at 11:24 PM"
7868,"['7', '2000']","May 26, 2014 at 10:42 PM"
7869,"['2', '3000']","May 26, 2014 at 9:56 AM"
7870,"['1', '2000']","May 25, 2014 at 1:38 AM"
7871,"['1', '2000']","May 24, 2014 at 2:48 AM"
7872,"['4', '2000']","May 23, 2014 at 1:17 PM"
7873,"['4', '818']","May 22, 2014 at 8:51 AM"
7874,"['5', '1000']","May 21, 2014 at 7:31 PM"
7875,"['4', '4000']","May 21, 2014 at 4:33 PM"
7876,"['3', '2000']","May 21, 2014 at 4:29 PM"
7877,"['11', '2000']","May 21, 2014 at 4:23 PM"
7878,"['7', '4000']","May 21, 2014 at 4:22 PM"
7879,"['11', '2000']","May 21, 2014 at 4:20 PM"
7880,"['5', '3000']","May 21, 2014 at 4:19 PM"
7881,"['4', '3000']","May 21, 2014 at 1:28 PM"
7882,"['3', '1000']","May 21, 2014 at 1:20 PM"
7883,"['2', '1000']","May 20, 2014 at 10:33 PM"
7884,"['5', '3000']","May 20, 2014 at 10:11 AM"
7885,"['7', '6000']","May 20, 2014 at 8:06 AM"
7886,"['14', '2000']","May 19, 2014 at 2:34 PM"
7887,"['14', '3000']","May 19, 2014 at 8:05 AM"
7888,"['0', '1000']","May 18, 2014 at 8:08 PM"
7889,"['5', '1000']","May 18, 2014 at 6:39 PM"
7890,"['0', '372']","May 18, 2014 at 10:00 AM"
7891,"['12', '4000']","May 18, 2014 at 6:37 AM"
7892,"['4', '4000']","May 17, 2014 at 2:24 PM"
7893,"['1', '1000']","May 16, 2014 at 8:12 PM"
7894,"['1', '706']","May 16, 2014 at 4:11 PM"
7895,"['5', '2000']","May 15, 2014 at 6:30 AM"
7896,"['4', '4000']","May 14, 2014 at 5:07 PM"
7897,"['6', '3000']","May 14, 2014 at 3:46 PM"
7898,"['0', '1000']","May 14, 2014 at 2:49 PM"
7899,"['30', '3000']","May 14, 2014 at 2:12 PM"
7900,"['2', '922']","May 14, 2014 at 12:38 PM"
7901,"['2', '2000']","May 14, 2014 at 12:11 AM"
7902,"['20', '5000']","May 13, 2014 at 10:52 PM"
7903,"['9', '2000']","May 12, 2014 at 3:55 PM"
7904,"['35', '4000']","May 12, 2014 at 2:23 PM"
7905,"['0', '578']","May 11, 2014 at 11:10 PM"
7906,"['3', '697']","May 11, 2014 at 9:20 PM"
7907,"['6', '897']","May 11, 2014 at 7:45 PM"
7908,"['3', '1000']","May 11, 2014 at 5:07 PM"
7909,"['5', '3000']","May 11, 2014 at 8:14 AM"
7910,"['7', '2000']","May 10, 2014 at 9:41 AM"
7911,"['18', '8000']","May 10, 2014 at 1:07 AM"
7912,"['11', '2000']","May 9, 2014 at 7:24 PM"
7913,"['10', '2000']","May 9, 2014 at 1:02 PM"
7914,"['8', '3000']","May 9, 2014 at 4:09 AM"
7915,"['7', '3000']","May 8, 2014 at 10:55 PM"
7916,"['10', '3000']","May 8, 2014 at 1:24 PM"
7917,"['1', '663']","May 8, 2014 at 12:10 PM"
7918,"['0', '695']","May 8, 2014 at 12:03 PM"
7919,"['6', '2000']","May 7, 2014 at 8:41 PM"
7920,"['9', '2000']","May 7, 2014 at 8:19 PM"
7921,"['14', '2000']","May 7, 2014 at 5:39 PM"
7922,"['7', '3000']","May 7, 2014 at 5:36 PM"
7923,"['4', '1000']","May 7, 2014 at 4:44 PM"
7924,"['0', '691']","May 7, 2014 at 3:52 PM"
7925,"['1', '1000']","May 7, 2014 at 3:37 PM"
7926,"['6', '2000']","May 7, 2014 at 1:58 PM"
7927,"['4', '1000']","May 7, 2014 at 5:56 AM"
7928,"['7', '2000']","May 7, 2014 at 3:46 AM"
7929,"['2', '2000']","May 6, 2014 at 1:54 AM"
7930,"['3', '3000']","May 6, 2014 at 1:37 AM"
7931,"['3', '3000']","May 6, 2014 at 12:19 AM"
7932,"['7', '3000']","May 5, 2014 at 11:48 PM"
7933,"['10', '5000']","May 5, 2014 at 7:19 PM"
7934,"['1', '381']","May 5, 2014 at 4:43 PM"
7935,"['3', '1000']","May 5, 2014 at 7:20 AM"
7936,"['12', '2000']","May 4, 2014 at 7:02 PM"
7937,"['3', '754']","May 4, 2014 at 11:54 AM"
7938,"['10', '3000']","May 3, 2014 at 10:15 PM"
7939,"['5', '2000']","May 3, 2014 at 10:09 AM"
7940,"['2', '1000']","May 3, 2014 at 1:48 AM"
7941,"['5', '4000']","May 2, 2014 at 7:49 PM"
7942,"['6', '2000']","May 2, 2014 at 6:03 PM"
7943,"['14', '6000']","May 2, 2014 at 5:00 PM"
7944,"['4', '10000']","May 2, 2014 at 3:07 AM"
7945,"['1', '865']","May 1, 2014 at 9:49 PM"
7946,"['1', '2000']","May 1, 2014 at 6:55 PM"
7947,"['19', '4000']","Apr 30, 2014 at 7:08 PM"
7948,"['20', '3000']","Apr 29, 2014 at 10:44 PM"
7949,"['6', '1000']","Apr 29, 2014 at 2:24 PM"
7950,"['8', '1000']","Apr 29, 2014 at 1:53 PM"
7951,"['15', '5000']","Apr 29, 2014 at 12:56 PM"
7952,"['2', '1000']","Apr 29, 2014 at 9:04 AM"
7953,"['4', '3000']","Apr 29, 2014 at 8:52 AM"
7954,"['17', '8000']","Apr 28, 2014 at 1:56 PM"
7955,"['3', '5000']","Apr 28, 2014 at 1:48 PM"
7956,"['9', '3000']","Apr 28, 2014 at 10:14 AM"
7957,"['9', '2000']","Apr 28, 2014 at 4:38 AM"
7958,"['6', '1000']","Apr 27, 2014 at 11:29 PM"
7959,"['6', '2000']","Apr 26, 2014 at 9:18 PM"
7960,"['13', '4000']","Apr 25, 2014 at 6:23 PM"
7961,"['12', '2000']","Apr 24, 2014 at 4:17 PM"
7962,"['8', '2000']","Apr 24, 2014 at 9:45 AM"
7963,"['66', '8000']","Apr 23, 2014 at 11:16 PM"
7964,"['5', '3000']","Apr 23, 2014 at 10:23 PM"
7965,"['1', '2000']","Apr 23, 2014 at 9:51 AM"
7966,"['1', '615']","Apr 23, 2014 at 12:51 AM"
7967,"['7', '2000']","Apr 22, 2014 at 9:15 PM"
7968,"['8', '1000']","Apr 22, 2014 at 9:13 PM"
7969,"['3', '1000']","Apr 22, 2014 at 6:55 PM"
7970,"['4', '2000']","Apr 22, 2014 at 5:43 PM"
7971,"['3', '2000']","Apr 22, 2014 at 3:20 AM"
7972,"['16', '5000']","Apr 21, 2014 at 2:35 PM"
7973,"['8', '4000']","Apr 21, 2014 at 9:22 AM"
7974,"['3', '1000']","Apr 21, 2014 at 8:18 AM"
7975,"['1', '4000']","Apr 21, 2014 at 3:27 AM"
7976,"['0', '752']","Apr 20, 2014 at 11:23 PM"
7977,"['3', '2000']","Apr 20, 2014 at 8:53 PM"
7978,"['4', '2000']","Apr 20, 2014 at 4:09 PM"
7979,"['2', '1000']","Apr 20, 2014 at 1:26 PM"
7980,"['12', '3000']","Apr 20, 2014 at 7:54 AM"
7981,"['4', '1000']","Apr 19, 2014 at 7:26 AM"
7982,"['2', '832']","Apr 18, 2014 at 9:21 PM"
7983,"['2', '846']","Apr 18, 2014 at 9:12 PM"
7984,"['30', '16000']","Apr 18, 2014 at 2:42 PM"
7985,"['6', '2000']","Apr 18, 2014 at 1:00 AM"
7986,"['6', '3000']","Apr 17, 2014 at 1:27 AM"
7987,"['6', '2000']","Apr 16, 2014 at 9:42 PM"
7988,"['1', '1000']","Apr 15, 2014 at 1:09 AM"
7989,"['11', '4000']","Apr 14, 2014 at 4:52 AM"
7990,"['25', '5000']","Apr 14, 2014 at 2:25 AM"
7991,"['11', '4000']","Apr 14, 2014 at 1:40 AM"
7992,"['4', '1000']","Apr 13, 2014 at 11:12 PM"
7993,"['13', '3000']","Apr 13, 2014 at 9:31 PM"
7994,"['3', '1000']","Apr 13, 2014 at 10:53 AM"
7995,"['13', '3000']","Apr 13, 2014 at 10:05 AM"
7996,"['0', '811']","Apr 12, 2014 at 8:28 PM"
7997,"['2', '1000']","Apr 11, 2014 at 2:44 AM"
7998,"['1', '770']","Apr 10, 2014 at 11:26 PM"
7999,"['2', '626']","Apr 9, 2014 at 1:12 AM"
8000,"['5', '3000']","Apr 8, 2014 at 10:27 PM"
8001,"['5', '3000']","Apr 8, 2014 at 9:35 PM"
8002,"['21', '5000']","Apr 8, 2014 at 10:16 AM"
8003,"['10', '4000']","Apr 8, 2014 at 8:26 AM"
8004,"['3', '1000']","Apr 8, 2014 at 5:23 AM"
8005,"['3', '4000']","Apr 8, 2014 at 3:31 AM"
8006,"['3', '2000']","Apr 6, 2014 at 11:25 PM"
8007,"['16', '5000']","Apr 6, 2014 at 5:26 PM"
8008,"['6', '2000']","Apr 6, 2014 at 3:10 PM"
8009,"['3', '1000']","Apr 6, 2014 at 2:43 PM"
8010,"['6', '3000']","Apr 5, 2014 at 9:38 PM"
8011,"['14', '2000']","Apr 5, 2014 at 3:33 PM"
8012,"['3', '2000']","Apr 5, 2014 at 6:43 AM"
8013,"['4', '2000']","Apr 4, 2014 at 8:28 PM"
8014,"['74', '12000']","Apr 4, 2014 at 7:10 PM"
8015,"['5', '3000']","Apr 4, 2014 at 3:14 AM"
8016,"['2', '3000']","Apr 4, 2014 at 1:43 AM"
8017,"['3', '962']","Apr 4, 2014 at 1:03 AM"
8018,"['3', '1000']","Apr 3, 2014 at 11:04 PM"
8019,"['4', '1000']","Apr 3, 2014 at 9:15 PM"
8020,"['0', '2000']","Apr 3, 2014 at 11:30 AM"
8021,"['11', '3000']","Apr 3, 2014 at 3:58 AM"
8022,"['27', '4000']","Apr 2, 2014 at 6:14 PM"
8023,"['10', '3000']","Apr 1, 2014 at 11:03 PM"
8024,"['3', '5000']","Apr 1, 2014 at 1:21 PM"
8025,"['2', '1000']","Mar 31, 2014 at 9:35 PM"
8026,"['4', '1000']","Mar 30, 2014 at 5:39 PM"
8027,"['6', '2000']","Mar 30, 2014 at 7:28 AM"
8028,"['3', '2000']","Mar 29, 2014 at 6:28 AM"
8029,"['2', '986']","Mar 28, 2014 at 10:01 PM"
8030,"['11', '2000']","Mar 28, 2014 at 7:03 PM"
8031,"['4', '1000']","Mar 26, 2014 at 11:16 PM"
8032,"['6', '2000']","Mar 26, 2014 at 10:45 PM"
8033,"['22', '3000']","Mar 26, 2014 at 9:13 PM"
8034,"['0', '780']","Mar 26, 2014 at 9:02 PM"
8035,"['14', '2000']","Mar 26, 2014 at 2:54 PM"
8036,"['13', '3000']","Mar 26, 2014 at 12:24 PM"
8037,"['9', '3000']","Mar 26, 2014 at 11:05 AM"
8038,"['19', '3000']","Mar 26, 2014 at 10:04 AM"
8039,"['4', '2000']","Mar 25, 2014 at 1:49 AM"
8040,"['3', '1000']","Mar 25, 2014 at 1:46 AM"
8041,"['4', '947']","Mar 24, 2014 at 9:01 PM"
8042,"['8', '2000']","Mar 24, 2014 at 7:13 PM"
8043,"['10', '2000']","Mar 24, 2014 at 6:39 AM"
8044,"['2', '5000']","Mar 24, 2014 at 12:53 AM"
8045,"['11', '3000']","Mar 24, 2014 at 12:05 AM"
8046,"['1', '787']","Mar 23, 2014 at 11:59 PM"
8047,"['3', '3000']","Mar 23, 2014 at 11:45 PM"
8048,"['2', '2000']","Mar 23, 2014 at 11:09 PM"
8049,"['5', '3000']","Mar 22, 2014 at 4:22 PM"
8050,"['2', '1000']","Mar 22, 2014 at 11:37 AM"
8051,"['4', '2000']","Mar 21, 2014 at 9:50 PM"
8052,"['2', '4000']","Mar 21, 2014 at 4:13 PM"
8053,"['13', '2000']","Mar 21, 2014 at 3:42 PM"
8054,"['5', '1000']","Mar 21, 2014 at 4:13 AM"
8055,"['7', '2000']","Mar 20, 2014 at 4:46 PM"
8056,"['17', '2000']","Mar 20, 2014 at 1:22 AM"
8057,"['7', '6000']","Mar 20, 2014 at 12:18 AM"
8058,"['3', '1000']","Mar 19, 2014 at 1:48 PM"
8059,"['15', '2000']","Mar 19, 2014 at 1:02 PM"
8060,"['5', '1000']","Mar 19, 2014 at 4:18 AM"
8061,"['3', '4000']","Mar 19, 2014 at 4:05 AM"
8062,"['5', '1000']","Mar 18, 2014 at 10:56 PM"
8063,"['2', '2000']","Mar 18, 2014 at 7:29 PM"
8064,"['4', '979']","Mar 18, 2014 at 6:16 PM"
8065,"['3', '1000']","Mar 17, 2014 at 11:37 PM"
8066,"['22', '10000']","Mar 17, 2014 at 7:27 PM"
8067,"['12', '5000']","Mar 17, 2014 at 9:48 AM"
8068,"['6', '2000']","Mar 17, 2014 at 5:21 AM"
8069,"['14', '2000']","Mar 16, 2014 at 11:10 PM"
8070,"['2', '1000']","Mar 15, 2014 at 6:29 PM"
8071,"['20', '6000']","Mar 15, 2014 at 2:23 PM"
8072,"['9', '1000']","Mar 15, 2014 at 9:46 AM"
8073,"['6', '3000']","Mar 14, 2014 at 8:55 PM"
8074,"['2', '2000']","Mar 14, 2014 at 11:43 AM"
8075,"['29', '6000']","Mar 13, 2014 at 9:24 PM"
8076,"['3', '2000']","Mar 13, 2014 at 7:25 PM"
8077,"['2', '2000']","Mar 13, 2014 at 5:18 PM"
8078,"['12', '5000']","Mar 13, 2014 at 12:20 PM"
8079,"['7', '2000']","Mar 13, 2014 at 1:35 AM"
8080,"['2', '3000']","Mar 13, 2014 at 1:03 AM"
8081,"['4', '2000']","Mar 12, 2014 at 7:41 PM"
8082,"['59', '9000']","Mar 12, 2014 at 4:08 PM"
8083,"['25', '3000']","Mar 12, 2014 at 6:45 AM"
8084,"['0', '985']","Mar 12, 2014 at 6:37 AM"
8085,"['3', '3000']","Mar 12, 2014 at 6:05 AM"
8086,"['15', '2000']","Mar 11, 2014 at 10:23 PM"
8087,"['8', '2000']","Mar 11, 2014 at 12:37 PM"
8088,"['3', '2000']","Mar 11, 2014 at 8:34 AM"
8089,"['2', '4000']","Mar 11, 2014 at 8:25 AM"
8090,"['2', '1000']","Mar 11, 2014 at 7:40 AM"
8091,"['2', '2000']","Mar 11, 2014 at 7:36 AM"
8092,"['2', '2000']","Mar 10, 2014 at 10:16 PM"
8093,"['19', '3000']","Mar 10, 2014 at 10:05 PM"
8094,"['18', '2000']","Mar 10, 2014 at 5:24 PM"
8095,"['0', '725']","Mar 10, 2014 at 3:16 PM"
8096,"['6', '3000']","Mar 10, 2014 at 12:00 AM"
8097,"['13', '4000']","Mar 9, 2014 at 7:56 AM"
8098,"['2', '836']","Mar 8, 2014 at 11:32 PM"
8099,"['1', '1000']","Mar 8, 2014 at 2:26 PM"
8100,"['10', '4000']","Mar 8, 2014 at 1:23 PM"
8101,"['4', '2000']","Mar 8, 2014 at 6:53 AM"
8102,"['3', '3000']","Mar 8, 2014 at 1:04 AM"
8103,"['3', '2000']","Mar 7, 2014 at 8:52 PM"
8104,"['3', '2000']","Mar 7, 2014 at 2:37 PM"
8105,"['4', '2000']","Mar 7, 2014 at 1:20 PM"
8106,"['22', '8000']","Mar 7, 2014 at 12:51 AM"
8107,"['2', '2000']","Mar 6, 2014 at 10:23 PM"
8108,"['3', '2000']","Mar 6, 2014 at 5:38 AM"
8109,"['14', '5000']","Mar 6, 2014 at 4:58 AM"
8110,"['6', '2000']","Mar 5, 2014 at 5:18 PM"
8111,"['4', '4000']","Mar 4, 2014 at 7:18 PM"
8112,"['2', '2000']","Mar 4, 2014 at 11:44 AM"
8113,"['3', '2000']","Mar 4, 2014 at 5:54 AM"
8114,"['1', '2000']","Mar 3, 2014 at 10:37 PM"
8115,"['25', '5000']","Mar 3, 2014 at 10:22 PM"
8116,"['20', '7000']","Mar 3, 2014 at 6:25 PM"
8117,"['2', '2000']","Mar 2, 2014 at 9:50 PM"
8118,"['21', '3000']","Mar 2, 2014 at 4:06 PM"
8119,"['2', '2000']","Mar 1, 2014 at 12:53 AM"
8120,"['13', '3000']","Feb 28, 2014 at 10:43 PM"
8121,"['15', '2000']","Feb 28, 2014 at 10:10 AM"
8122,"['2', '667']","Feb 28, 2014 at 4:40 AM"
8123,"['4', '3000']","Feb 28, 2014 at 12:06 AM"
8124,"['5', '1000']","Feb 27, 2014 at 7:22 PM"
8125,"['3', '3000']","Feb 27, 2014 at 9:40 AM"
8126,"['4', '2000']","Feb 27, 2014 at 3:58 AM"
8127,"['7', '1000']","Feb 27, 2014 at 3:14 AM"
8128,"['4', '2000']","Feb 27, 2014 at 2:51 AM"
8129,"['5', '2000']","Feb 26, 2014 at 11:44 PM"
8130,"['2', '1000']","Feb 26, 2014 at 11:35 PM"
8131,"['17', '3000']","Feb 26, 2014 at 10:17 PM"
8132,"['1', '557']","Feb 26, 2014 at 5:41 PM"
8133,"['13', '4000']","Feb 26, 2014 at 1:23 PM"
8134,"['7', '3000']","Feb 26, 2014 at 12:44 PM"
8135,"['4', '1000']","Feb 25, 2014 at 4:58 PM"
8136,"['11', '2000']","Feb 25, 2014 at 8:45 AM"
8137,"['0', '779']","Feb 25, 2014 at 12:04 AM"
8138,"['4', '2000']","Feb 24, 2014 at 10:10 PM"
8139,"['4', '2000']","Feb 24, 2014 at 9:28 PM"
8140,"['11', '3000']","Feb 23, 2014 at 7:56 PM"
8141,"['2', '1000']","Feb 23, 2014 at 5:00 PM"
8142,"['2', '4000']","Feb 23, 2014 at 3:49 PM"
8143,"['3', '2000']","Feb 23, 2014 at 3:39 PM"
8144,"['2', '2000']","Feb 23, 2014 at 7:34 AM"
8145,"['9', '3000']","Feb 23, 2014 at 5:22 AM"
8146,"['33', '5000']","Feb 22, 2014 at 10:08 PM"
8147,"['3', '845']","Feb 22, 2014 at 12:32 PM"
8148,"['16', '4000']","Feb 22, 2014 at 2:01 AM"
8149,"['36', '7000']","Feb 21, 2014 at 7:37 AM"
8150,"['9', '3000']","Feb 21, 2014 at 6:22 AM"
8151,"['2', '849']","Feb 20, 2014 at 11:53 PM"
8152,"['6', '2000']","Feb 20, 2014 at 9:56 PM"
8153,"['4', '981']","Feb 20, 2014 at 9:53 AM"
8154,"['5', '2000']","Feb 19, 2014 at 9:48 PM"
8155,"['2', '3000']","Feb 19, 2014 at 10:05 AM"
8156,"['14', '4000']","Feb 19, 2014 at 8:26 AM"
8157,"['12', '2000']","Feb 19, 2014 at 1:36 AM"
8158,"['6', '2000']","Feb 18, 2014 at 9:23 PM"
8159,"['8', '2000']","Feb 18, 2014 at 7:51 PM"
8160,"['2', '846']","Feb 18, 2014 at 6:37 PM"
8161,"['5', '1000']","Feb 18, 2014 at 4:29 PM"
8162,"['7', '2000']","Feb 18, 2014 at 4:24 PM"
8163,"['10', '6000']","Feb 17, 2014 at 11:05 PM"
8164,"['5', '2000']","Feb 17, 2014 at 4:03 PM"
8165,"['9', '2000']","Feb 17, 2014 at 1:33 PM"
8166,"['4', '3000']","Feb 17, 2014 at 1:19 PM"
8167,"['0', '3000']","Feb 17, 2014 at 3:14 AM"
8168,"['4', '3000']","Feb 17, 2014 at 1:54 AM"
8169,"['9', '6000']","Feb 16, 2014 at 5:08 PM"
8170,"['2', '982']","Feb 16, 2014 at 12:04 AM"
8171,"['2', '1000']","Feb 15, 2014 at 9:12 PM"
8172,"['5', '3000']","Feb 15, 2014 at 2:46 PM"
8173,"['6', '2000']","Feb 15, 2014 at 1:37 AM"
8174,"['3', '2000']","Feb 15, 2014 at 1:12 AM"
8175,"['0', '796']","Feb 14, 2014 at 8:06 PM"
8176,"['7', '2000']","Feb 14, 2014 at 7:22 PM"
8177,"['23', '5000']","Feb 14, 2014 at 7:35 AM"
8178,"['7', '2000']","Feb 14, 2014 at 4:00 AM"
8179,"['4', '2000']","Feb 14, 2014 at 3:59 AM"
8180,"['7', '3000']","Feb 14, 2014 at 3:12 AM"
8181,"['1', '631']","Feb 14, 2014 at 12:49 AM"
8182,"['0', '409']","Feb 13, 2014 at 8:35 PM"
8183,"['1', '2000']","Feb 13, 2014 at 4:16 PM"
8184,"['5', '2000']","Feb 10, 2014 at 6:05 AM"
8185,"['2', '1000']","Feb 9, 2014 at 6:58 PM"
8186,"['13', '6000']","Feb 9, 2014 at 4:38 PM"
8187,"['3', '5000']","Feb 9, 2014 at 9:28 AM"
8188,"['107', '16000']","Feb 8, 2014 at 9:52 PM"
8189,"['4', '1000']","Feb 8, 2014 at 9:36 PM"
8190,"['5', '2000']","Feb 8, 2014 at 4:51 PM"
8191,"['12', '7000']","Feb 8, 2014 at 10:00 AM"
8192,"['1', '735']","Feb 8, 2014 at 2:12 AM"
8193,"['11', '2000']","Feb 8, 2014 at 12:51 AM"
8194,"['2', '1000']","Feb 6, 2014 at 11:27 PM"
8195,"['0', '831']","Feb 6, 2014 at 4:08 AM"
8196,"['9', '2000']","Feb 5, 2014 at 9:01 PM"
8197,"['25', '3000']","Feb 5, 2014 at 11:42 AM"
8198,"['6', '2000']","Feb 5, 2014 at 6:55 AM"
8199,"['3', '3000']","Feb 5, 2014 at 6:49 AM"
8200,"['4', '2000']","Feb 4, 2014 at 11:13 PM"
8201,"['4', '3000']","Feb 4, 2014 at 5:20 PM"
8202,"['1', '321']","Feb 4, 2014 at 3:53 PM"
8203,"['12', '4000']","Feb 4, 2014 at 11:18 AM"
8204,"['2', '780']","Feb 3, 2014 at 5:38 PM"
8205,"['39', '6000']","Feb 3, 2014 at 3:48 PM"
8206,"['2', '716']","Feb 3, 2014 at 7:21 AM"
8207,"['6', '1000']","Feb 2, 2014 at 10:09 PM"
8208,"['0', '1000']","Feb 2, 2014 at 10:04 PM"
8209,"['8', '6000']","Feb 2, 2014 at 12:47 PM"
8210,"['7', '3000']","Feb 1, 2014 at 11:14 PM"
8211,"['4', '1000']","Feb 1, 2014 at 10:54 PM"
8212,"['20', '3000']","Feb 1, 2014 at 8:54 PM"
8213,"['2', '1000']","Feb 1, 2014 at 2:35 PM"
8214,"['12', '2000']","Jan 31, 2014 at 4:28 PM"
8215,"['11', '5000']","Jan 30, 2014 at 5:17 PM"
8216,"['17', '3000']","Jan 28, 2014 at 10:37 PM"
8217,"['4', '929']","Jan 28, 2014 at 7:49 PM"
8218,"['3', '1000']","Jan 28, 2014 at 5:25 AM"
8219,"['11', '5000']","Jan 27, 2014 at 3:35 PM"
8220,"['0', '455']","Jan 27, 2014 at 11:54 AM"
8221,"['7', '3000']","Jan 26, 2014 at 3:33 PM"
8222,"['4', '2000']","Jan 25, 2014 at 11:28 PM"
8223,"['9', '2000']","Jan 25, 2014 at 3:57 PM"
8224,"['7', '1000']","Jan 25, 2014 at 1:17 PM"
8225,"['8', '3000']","Jan 24, 2014 at 10:21 PM"
8226,"['2', '944']","Jan 24, 2014 at 10:14 PM"
8227,"['8', '878']","Jan 24, 2014 at 3:28 PM"
8228,"['19', '3000']","Jan 23, 2014 at 10:52 PM"
8229,"['5', '2000']","Jan 23, 2014 at 4:44 PM"
8230,"['4', '1000']","Jan 23, 2014 at 2:23 PM"
8231,"['2', '1000']","Jan 23, 2014 at 2:38 AM"
8232,"['4', '2000']","Jan 22, 2014 at 7:19 PM"
8233,"['3', '3000']","Jan 22, 2014 at 1:21 AM"
8234,"['3', '2000']","Jan 21, 2014 at 9:45 PM"
8235,"['5', '2000']","Jan 21, 2014 at 9:10 PM"
8236,"['8', '3000']","Jan 21, 2014 at 8:23 PM"
8237,"['17', '4000']","Jan 21, 2014 at 3:56 AM"
8238,"['6', '3000']","Jan 21, 2014 at 1:37 AM"
8239,"['3', '951']","Jan 20, 2014 at 5:40 PM"
8240,"['1', '2000']","Jan 20, 2014 at 4:25 AM"
8241,"['5', '5000']","Jan 20, 2014 at 3:12 AM"
8242,"['12', '3000']","Jan 20, 2014 at 3:02 AM"
8243,"['3', '1000']","Jan 19, 2014 at 8:57 AM"
8244,"['3', '3000']","Jan 19, 2014 at 7:47 AM"
8245,"['2', '4000']","Jan 19, 2014 at 7:21 AM"
8246,"['3', '3000']","Jan 19, 2014 at 7:13 AM"
8247,"['4', '3000']","Jan 19, 2014 at 7:06 AM"
8248,"['11', '7000']","Jan 19, 2014 at 6:45 AM"
8249,"['42', '8000']","Jan 19, 2014 at 4:01 AM"
8250,"['4', '3000']","Jan 19, 2014 at 2:51 AM"
8251,"['3', '2000']","Jan 19, 2014 at 2:41 AM"
